lectin_id,lectin_name,lectin_origin,lectin_species,lectin_uniprot,lectin_pdb,glycan_id,glycan_iupac,glycan_glytoucan_id,glycan_monosac_composition,binding_value,binding_unit,binding_source,binding_confidence,binding_source_metadata_json
2886,Fucose-specific lectin (Aspergillus fumigatus lectin) (AFL),Fungal and yeast lectins,Aspergillus fumigatus,Q4WW81,4D4U,,Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc,G49963IQ,"Fuc:2,Gal:1,Glc:1,GlcNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4D4U"", ""resolution"": ""1.99""}"
2887,Fucose-specific lectin (Aspergillus fumigatus lectin) (AFL),Fungal and yeast lectins,Aspergillus fumigatus,Q4WW81,4D52,,LGal,G75623HL,Gal:1,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4D52"", ""resolution"": ""1.76""}"
2888,Fucose-specific lectin (Aspergillus fumigatus lectin) (AFL),Fungal and yeast lectins,Aspergillus fumigatus,Q4WW81,4UOU,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4UOU"", ""resolution"": ""2.4""}"
2890,Lectin PVL (Fragment),Fungal and yeast lectins,Psathyrella velutina  (or Lacrimaria velutina),Q309D1,4UP4,,GlcNAc(b1-3)Gal,G02880JU,"Gal:1,Glc:1,GlcNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4UP4"", ""resolution"": ""1.95""}"
2893,Lectin (Sclerotium Rolfsii lectin variant 1 (SSR1)),Fungal and yeast lectins,Sclerotium rolfsii,A0A0M3KL30,4YLD,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4YLD"", ""resolution"": ""1.7""}"
2894,Lectin variant 2 (Sclerotium Rolfsii lectin variant),Fungal and yeast lectins,Sclerotium rolfsii,A0A0M3KL31,4Z2F,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4Z2F"", ""resolution"": ""2.5""}"
2895,Lectin (Sclerotium Rolfsii lectin variant 1 (SSR1)),Fungal and yeast lectins,Sclerotium rolfsii,A0A0M3KL30,4Z2Q,,GlcNAc,G64581RP,"Glc:1,GlcNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4Z2Q"", ""resolution"": ""1.9""}"
2896,Lectin variant 2 (Sclerotium Rolfsii lectin variant),Fungal and yeast lectins,Sclerotium rolfsii,A0A0M3KL31,4Z2S,,GlcNAc,G64581RP,"Glc:1,GlcNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4Z2S"", ""resolution"": ""1.7""}"
2897,Lectin OAA,Bacterial lectins,Planktothrix agardhii,P84330,2MWH,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""2MWH"", ""resolution"": ""0.0""}"
2899,Fish-egg lectin (FEL),Animal lectins,Cyprinius carpio,P68512,4RUQ,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4RUQ"", ""resolution"": ""1.35""}"
2901,Fish-egg lectin (FEL),Animal lectins,Cyprinius carpio,P68512,4RUS,,GlcNAc,G64581RP,"Glc:1,GlcNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4RUS"", ""resolution"": ""1.7""}"
3092,Intelectin-1 (ITLN-1) (Endothelial lectin HL-1) (Galactofuranose-binding lectin) (Intestinal lactoferrin receptor) (Omentin),Animal lectins,Homo sapiens,Q8WWA0,4WMQ,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4WMQ"", ""resolution"": ""1.8""}"
3097,Intelectin-1 (ITLN-1) (Endothelial lectin HL-1) (Galactofuranose-binding lectin) (Intestinal lactoferrin receptor) (Omentin),Animal lectins,Homo sapiens,Q8WWA0,4WMY,,Galf,G38028NH,Gal:1,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4WMY"", ""resolution"": ""1.6""}"
3101,Lectin 2,Fungal and yeast lectins,Agrocybe aegerita,H6CS64,4TQJ,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4TQJ"", ""resolution"": ""2.0""}"
3103,Lectin 2,Fungal and yeast lectins,Agrocybe aegerita,H6CS64,4TQK,,GlcNAc,G64581RP,"Glc:1,GlcNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4TQK"", ""resolution"": ""2.1""}"
3104,Lectin 2,Fungal and yeast lectins,Agrocybe aegerita,H6CS64,4TQM,,GlcNAc(b1-3)Gal(b1-4)GlcNAc,G48117BL,"Gal:1,Glc:2,GlcNAc:2",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4TQM"", ""resolution"": ""2.0""}"
3107,Major capsid protein,Virus lectins,Hu/GII.4/Farmington Hills/2004/USA,R4I4P2,4OOV,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4OOV"", ""resolution"": ""1.53""}"
3108,VP1,Virus lectins,Hu/GII.4/Sydney/NSW0514/2012/AU,K4LM89,4OOS,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4OOS"", ""resolution"": ""1.64""}"
3109,VP1,Virus lectins,Hu/GII-4/Kumamoto5/2006/JP,B5BTT5,4OOX,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4OOX"", ""resolution"": ""1.2""}"
3110,VP1,Virus lectins,Hu/GII.4/Sydney/NSW0514/2012/AU,K4LM89,4OP7,,Gal(a1-3)[Fuc(a1-2)]Gal,G58612ZQ,"Fuc:1,Gal:2",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4OP7"", ""resolution"": ""1.92""}"
3111,VP1,Virus lectins,Hu/GII-4/Kumamoto5/2006/JP,B5BTT5,4OPO,,Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc,G39211DH,"Fuc:2,Gal:1,Glc:1,GlcNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4OPO"", ""resolution"": ""1.4""}"
3112,Major capsid protein,Virus lectins,Hu/GII.4/Farmington Hills/2004/USA,R4I4P2,4OPS,,Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc,G39211DH,"Fuc:2,Gal:1,Glc:1,GlcNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4OPS"", ""resolution"": ""1.76""}"
3113,Major capsid protein,Virus lectins,Hu/GII.4/Farmington Hills/2004/USA,R4I4P2,4X05,,Gal(a1-3)[Fuc(a1-2)]Gal,G58612ZQ,"Fuc:1,Gal:2",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4X05"", ""resolution"": ""1.98""}"
3114,VP1,Virus lectins,Hu/GII-4/Saga4/2006/JP,B5BTR7,4X06,,Gal(a1-3)[Fuc(a1-2)]Gal,G58612ZQ,"Fuc:1,Gal:2",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4X06"", ""resolution"": ""1.22""}"
3115,VP1,Virus lectins,Hu/GII.4/Sydney/NSW0514/2012/AU,K4LM89,4WZT,,GalNAc(a1-3)[Fuc(a1-2)]Gal,G55958KV,"Fuc:1,Gal:2,GalNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4WZT"", ""resolution"": ""1.91""}"
3116,VP1,Virus lectins,Hu/GII-4/Saga4/2006/JP,B5BTR7,4X07,,GalNAc(a1-3)[Fuc(a1-2)]Gal,G55958KV,"Fuc:1,Gal:2,GalNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4X07"", ""resolution"": ""1.46""}"
3117,VP1,Virus lectins,Hu/GII-4/Saga4/2006/JP,B5BTR7,4WZL,,Gal(b1-3)[Fuc(a1-4)]GlcNAc,G00047MO,"Fuc:1,Gal:1,Glc:1,GlcNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4WZL"", ""resolution"": ""1.7""}"
3118,VP1,Virus lectins,Hu/GII-4/Saga4/2006/JP,B5BTR7,4WZE,,Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc,G49963IQ,"Fuc:2,Gal:1,Glc:1,GlcNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4WZE"", ""resolution"": ""1.46""}"
3119,VP1,Virus lectins,Hu/GII.4/Sydney/NSW0514/2012/AU,K4LM89,4X0C,,Gal(b1-4)[Fuc(a1-3)]GlcNAc,G01187XC,"Fuc:1,Gal:1,Glc:1,GlcNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4X0C"", ""resolution"": ""1.72""}"
3120,VP1,Virus lectins,Hu/GII-4/Saga4/2006/JP,B5BTR7,4WZK,,Fuc(a1-2)Gal(b1-4)GlcNAc,G39064VB,"Fuc:1,Gal:1,Glc:1,GlcNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4WZK"", ""resolution"": ""1.49""}"
3121,E-selectin (CD62 antigen-like family member E) (Endothelial leukocyte adhesion molecule 1) (ELAM-1) (Leukocyte-endothelial cell adhesion molecule 2) (LECAM2) (CD antigen CD62E),Animal lectins,Homo sapiens,P16581,4CSY,,NeuAc(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc,G90387AM,"Fuc:1,Gal:1,Glc:1,GlcNAc:1,Neu:1,NeuAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4CSY"", ""resolution"": ""2.41""}"
3122,Collectin-11 (Collectin kidney protein 1) (CL-K1),Animal lectins,Homo sapiens,Q9BWP8,4YMD,,Man(a1-2)Man,G29313LW,Man:2,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4YMD"", ""resolution"": ""2.87""}"
3123,Collectin-11 (Collectin kidney protein 1) (CL-K1),Animal lectins,Homo sapiens,Q9BWP8,4YLI,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4YLI"", ""resolution"": ""2.45""}"
3124,CD209 antigen-like protein B (DC-SIGN-related protein 1) (DC-SIGNR1) (OtB7) (CD antigen CD209),Animal lectins,Mus musculus,Q8CJ91,3ZHG,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3ZHG"", ""resolution"": ""1.87""}"
3125,CD209 antigen-like protein B (DC-SIGN-related protein 1) (DC-SIGNR1) (OtB7) (CD antigen CD209),Animal lectins,Mus musculus,Q8CJ91,4C9F,,Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc,G86640EE,Glc:4,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4C9F"", ""resolution"": ""2.6""}"
3126,CD209 antigen-like protein B (DC-SIGN-related protein 1) (DC-SIGNR1) (OtB7) (CD antigen CD209),Animal lectins,Mus musculus,Q8CJ91,4CAJ,,NeuAc,G81533KY,"Neu:1,NeuAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4CAJ"", ""resolution"": ""2.19""}"
3128,Galectin-9 (Gal-9) (Ecalectin) (Tumor antigen HOM-HD-21),Animal lectins,Homo sapiens,O00182,3WLU,,Gal(b1-4)Glc,G74621DY,"Gal:1,Glc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3WLU"", ""resolution"": ""1.4""}"
3129,Galectin,Animal lectins,Xenopus laevis,Q91786,3WUC,,Gal(b1-4)Glc,G74621DY,"Gal:1,Glc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3WUC"", ""resolution"": ""1.6""}"
3130,Galectin,Animal lectins,Xenopus laevis,Q98UD4,3WUD,,Gal(b1-4)Glc,G74621DY,"Gal:1,Glc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3WUD"", ""resolution"": ""1.68""}"
3131,Galectin-8 (Gal-8) (Po66 carbohydrate-binding protein) (Po66-CBP) (Prostate carcinoma tumor antigen 1) (PCTA-1),Animal lectins,Homo sapiens,O00214,4BMB,,Gal(b1-4)Glc,G74621DY,"Gal:1,Glc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4BMB"", ""resolution"": ""1.35""}"
3132,Galectin-8 (Gal-8) (Po66 carbohydrate-binding protein) (Po66-CBP) (Prostate carcinoma tumor antigen 1) (PCTA-1),Animal lectins,Homo sapiens,O00214,4BME,,Gal(b1-4)Glc,G74621DY,"Gal:1,Glc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4BME"", ""resolution"": ""2.0""}"
3133,Galectin-3 (Gal-3) (35 kDa lectin) (Carbohydrate-binding protein 35) (CBP 35) (Galactose-specific lectin 3) (Galactoside-binding protein) (GALBP) (IgE-binding protein) (L-31) (Laminin-binding protein) (Lectin L-29) (Mac-2 antigen),Animal lectins,Homo sapiens,P17931,4R9A,,Gal(b1-4)Glc,G74621DY,"Gal:1,Glc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4R9A"", ""resolution"": ""1.2""}"
3134,Galectin-3 (Gal-3) (35 kDa lectin) (Carbohydrate-binding protein 35) (CBP 35) (Galactose-specific lectin 3) (Galactoside-binding protein) (GALBP) (IgE-binding protein) (L-31) (Laminin-binding protein) (Lectin L-29) (Mac-2 antigen),Animal lectins,Homo sapiens,P17931,4R9B,,Gal(b1-4)Glc,G74621DY,"Gal:1,Glc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4R9B"", ""resolution"": ""1.2""}"
3135,Galectin-3 (Gal-3) (35 kDa lectin) (Carbohydrate-binding protein 35) (CBP 35) (Galactose-specific lectin 3) (Galactoside-binding protein) (GALBP) (IgE-binding protein) (L-31) (Laminin-binding protein) (Lectin L-29) (Mac-2 antigen),Animal lectins,Homo sapiens,P17931,4R9C,,Gal(b1-4)Glc,G74621DY,"Gal:1,Glc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4R9C"", ""resolution"": ""1.19""}"
3136,Galectin-3 (Gal-3) (35 kDa lectin) (Carbohydrate-binding protein 35) (CBP 35) (Galactose-specific lectin 3) (Galactoside-binding protein) (GALBP) (IgE-binding protein) (L-31) (Laminin-binding protein) (Lectin L-29) (Mac-2 antigen),Animal lectins,Homo sapiens,P17931,4R9D,,Gal(b1-4)Glc,G74621DY,"Gal:1,Glc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4R9D"", ""resolution"": ""1.24""}"
3137,Galectin-3 (Gal-3) (35 kDa lectin) (Carbohydrate-binding protein 35) (CBP 35) (Galactose-specific lectin 3) (Galactoside-binding protein) (GALBP) (IgE-binding protein) (L-31) (Laminin-binding protein) (Lectin L-29) (Mac-2 antigen),Animal lectins,Homo sapiens,P17931,4RL7,,Gal(b1-4)Glc,G74621DY,"Gal:1,Glc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4RL7"", ""resolution"": ""2.0""}"
3138,Galectin-1 (Gal-1) (14 kDa laminin-binding protein) (HLBP14) (14 kDa lectin) (Beta-galactoside-binding lectin L-14-I) (Galaptin) (HBL) (HPL) (Lactose-binding lectin 1) (Lectin galactoside-binding soluble 1) (Putative MAPK-activating protein PM12) (S-Lac lectin 1),Animal lectins,Homo sapiens,P09382,4XBL,,Gal(b1-3)GlcNAc,G04616ST,"Gal:1,Glc:1,GlcNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4XBL"", ""resolution"": ""1.93""}"
3139,Galectin-3 (Gal-3) (35 kDa lectin) (Carbohydrate-binding protein 35) (CBP 35) (Galactose-specific lectin 3) (Galactoside-binding protein) (GALBP) (IgE-binding protein) (L-31) (Laminin-binding protein) (Lectin L-29) (Mac-2 antigen),Animal lectins,Homo sapiens,P17931,4XBN,,Gal(b1-3)GlcNAc,G04616ST,"Gal:1,Glc:1,GlcNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4XBN"", ""resolution"": ""2.21""}"
3140,Galectin-7 (Gal-7) (HKL-14) (PI7) (p53-induced gene 1 protein),Animal lectins,Homo sapiens,P47929,4XBQ,,Gal(b1-3)GlcNAc,G04616ST,"Gal:1,Glc:1,GlcNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4XBQ"", ""resolution"": ""2.23""}"
3142,Galectin-4 (Gal-4) (Antigen NY-CO-27) (L-36 lactose-binding protein) (L36LBP) (Lactose-binding lectin 4),Animal lectins,Homo sapiens,P56470,4YLZ,,Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc,G48059CD,"Gal:2,Glc:2,GlcNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4YLZ"", ""resolution"": ""2.1""}"
3143,Galectin-4 (Gal-4) (Antigen NY-CO-27) (L-36 lactose-binding protein) (L36LBP) (Lactose-binding lectin 4),Animal lectins,Homo sapiens,P56470,4YM0,,Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc,G45827GY,"Gal:2,Glc:2,GlcNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4YM0"", ""resolution"": ""2.3""}"
3144,Galectin-4 (Gal-4) (Antigen NY-CO-27) (L-36 lactose-binding protein) (L36LBP) (Lactose-binding lectin 4),Animal lectins,Homo sapiens,P56470,4YM1,,Fuc(a1-2)Gal(b1-4)Glc,G10422IZ,"Fuc:1,Gal:1,Glc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4YM1"", ""resolution"": ""2.0""}"
3145,Galectin-4 (Gal-4) (Antigen NY-CO-27) (L-36 lactose-binding protein) (L36LBP) (Lactose-binding lectin 4),Animal lectins,Homo sapiens,P56470,4YM2,,Gal(b1-4)Glc,G74621DY,"Gal:1,Glc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4YM2"", ""resolution"": ""2.1""}"
3146,Galectin-4 (Gal-4) (Antigen NY-CO-27) (L-36 lactose-binding protein) (L36LBP) (Lactose-binding lectin 4),Animal lectins,Homo sapiens,P56470,4YM3,,Gal(b1-4)Glc,G74621DY,"Gal:1,Glc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4YM3"", ""resolution"": ""1.89""}"
3149,Antifungal protein ginkbilobin-2 (Antimicrobial protein Gnk2-1),Plant lectins,Ginkgo biloba,A4ZDL6,3A2E,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3A2E"", ""resolution"": ""2.38""}"
3151,Antifungal protein ginkbilobin-2 (Antimicrobial protein Gnk2-1),Plant lectins,Ginkgo biloba,A4ZDL6,4XRE,,Man,G70323CJ,Man:1,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4XRE"", ""resolution"": ""2.6""}"
3154,Outer membrane protein,Bacterial lectins,Helicobacter pylori,A0A2I8VBX7,4O5J,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4O5J"", ""resolution"": ""2.2""}"
3156,Outer membrane protein-adhesin,Bacterial lectins,Helicobacter pylori,Q9ZKV2,4ZH0,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4ZH0"", ""resolution"": ""1.91""}"
3159,Outer membrane protein-adhesin,Bacterial lectins,Helicobacter pylori,Q9ZKV2,4ZH7,,Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal,G14300ZJ,"Fuc:2,Gal:2,Glc:1,GlcNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4ZH7"", ""resolution"": ""2.12""}"
3165,Helix aspersa agglutinin (HAA),Animal lectins,Helix aspersa,A0A0R4I963,4Q56,,GalNAc,G27025MB,"Gal:1,GalNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4Q56"", ""resolution"": ""1.38""}"
3167,Galactose-binding lectin,Animal lectins,Sinularia lochmodes,A4CYJ6,3WMP,,GalNAc,G27025MB,"Gal:1,GalNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3WMP"", ""resolution"": ""2.0""}"
3168,Galactose-binding lectin,Animal lectins,Sinularia lochmodes,A4CYJ6,3WMQ,,GalNAc,G27025MB,"Gal:1,GalNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3WMQ"", ""resolution"": ""1.6""}"
3170,GalNAc/Gal-specific lectin,Animal lectins,Crenomytilus grayanus,H2FH31,5DUY,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""5DUY"", ""resolution"": ""2.12""}"
3171,Lectin (MytiLec),Animal lectins,Mytilus galloprovincialis,B3EWR1,3WMU,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3WMU"", ""resolution"": ""1.1""}"
3172,Lectin (MytiLec),Animal lectins,Mytilus galloprovincialis,B3EWR1,3WMV,,GalNAc,G27025MB,"Gal:1,GalNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""3WMV"", ""resolution"": ""1.05""}"
3174,Fucose-binding lectin PA-IIL,Bacterial lectins,Pseudomonas aeruginosa,Q9HYN5,5A3O,,Man,G70323CJ,Man:1,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""5A3O"", ""resolution"": ""1.6""}"
3175,PA-I galactophilic lectin (PA-IL) (Galactose-binding lectin),Bacterial lectins,Pseudomonas aeruginosa,Q05097,4YW6,,Gal,G68158BT,Gal:1,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4YW6"", ""resolution"": ""1.4""}"
3176,PA-I galactophilic lectin (PA-IL) (Galactose-binding lectin),Bacterial lectins,Pseudomonas aeruginosa,Q05097,4YW7,,Gal,G68158BT,Gal:1,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4YW7"", ""resolution"": ""1.82""}"
3178,PA-I galactophilic lectin (PA-IL) (Galactose-binding lectin),Bacterial lectins,Pseudomonas aeruginosa,Q05097,4YWA,,Gal,G68158BT,Gal:1,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4YWA"", ""resolution"": ""1.19""}"
3179,Ripening-associated protein,Plant lectins,Musa acuminata,O22321,4PIF,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4PIF"", ""resolution"": ""1.7""}"
3180,Ripening-associated protein,Plant lectins,Musa acuminata,O22321,4PIK,,Man(a1-2)Man,G29313LW,Man:2,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4PIK"", ""resolution"": ""1.7""}"
3181,Ripening-associated protein,Plant lectins,Musa acuminata,O22321,4PIT,,Man(a1-2)Man,G29313LW,Man:2,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4PIT"", ""resolution"": ""1.55""}"
3182,Ripening-associated protein,Plant lectins,Musa acuminata,O22321,4PIU,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4PIU"", ""resolution"": ""1.6""}"
3186,Aerolysin-like protein (Jacalin-type lectin domain-containing protein 5),Animal lectins,Danio rerio,Q5CZR5,4ZNQ,,Man(a1-2)Man,G29313LW,Man:2,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4ZNQ"", ""resolution"": ""1.9""}"
3189,Aerolysin-like protein (Jacalin-type lectin domain-containing protein 5),Animal lectins,Danio rerio,Q5CZR5,4ZNO,,Glc(a1-2)Fruf,G44609GT,Glc:1,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4ZNO"", ""resolution"": ""1.86""}"
3190,Aerolysin-like protein (Jacalin-type lectin domain-containing protein 5),Animal lectins,Danio rerio,Q5CZR5,4ZNR,,Man(a1-3)Man,G07490EK,Man:2,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""4ZNR"", ""resolution"": ""2.1""}"
3193,Adhesin binding fucosylated histo-blood group antigen,Bacterial lectins,Helicobacter pylori,O52269,5F7K,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""5F7K"", ""resolution"": ""2.17""}"
3194,Adhesin binding fucosylated histo-blood group antigen,Bacterial lectins,Helicobacter pylori,O52269,5F7L,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""5F7L"", ""resolution"": ""2.74""}"
3195,Adhesin binding fucosylated histo-blood group antigen,Bacterial lectins,Helicobacter pylori,O52269,5F7M,,Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)Glc,G50540JU,"Fuc:2,Gal:2,Glc:2,GlcNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""5F7M"", ""resolution"": ""2.72""}"
3196,Adhesin binding fucosylated histo-blood group antigen,Bacterial lectins,Helicobacter pylori,O52269,5F7N,,GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)[Fuc(a1-4)]GlcNAc,G48600JD,"Fuc:2,Gal:2,GalNAc:1,Glc:1,GlcNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""5F7N"", ""resolution"": ""2.28""}"
3197,Adhesin binding fucosylated histo-blood group antigen,Bacterial lectins,Helicobacter pylori,O52269,5F7W,,Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)Glc,G38949DT,"Fuc:2,Gal:3,Glc:2,GlcNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""5F7W"", ""resolution"": ""2.81""}"
3198,Adhesin binding fucosylated histo-blood group antigen,Bacterial lectins,Helicobacter pylori,O52269,5F7Y,,GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc,G11928TH,"Fuc:1,Gal:3,GalNAc:1,Glc:2,GlcNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""5F7Y"", ""resolution"": ""2.44""}"
3199,Adhesin binding fucosylated histo-blood group antigen,Bacterial lectins,Helicobacter pylori,O52269,5F8Q,,nan,nan,,,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""5F8Q"", ""resolution"": ""2.59""}"
3200,Adhesin binding fucosylated histo-blood group antigen,Bacterial lectins,Helicobacter pylori,O52269,5F8R,,Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)Glc,G50540JU,"Fuc:2,Gal:2,Glc:2,GlcNAc:1",,nM,UniLectin3D,high,"{""source"": ""UniLectin3D"", ""pdb"": ""5F8R"", ""resolution"": ""2.44""}"
